test_id,n,city_index,cost,syncs,duration_sec,machine_info
Test 7,18,9-15,39471.0,25,12.6604,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,9-16,39471.0,24,12.5248,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,9-17,40809.0,2,1.0126,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-1,39471.0,40,20.1053,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-2,39539.0,19,9.9516,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-3,39471.0,52,26.3804,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-4,39539.0,18,9.2018,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-5,39471.0,19,9.7084,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-6,39471.0,72,36.3647,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-7,40507.0,0,0.4635,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-8,40507.0,1,0.6037,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-9,39471.0,84,42.1050,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-11,40507.0,4,2.0819,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-12,39539.0,9,4.6395,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-13,39539.0,12,6.4081,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-14,39471.0,111,55.6448,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-15,39471.0,25,12.7482,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-16,39471.0,17,8.7442,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,10-17,40507.0,0,0.2604,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-1,40507.0,0,0.0055,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-2,40507.0,3,1.8140,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-3,40507.0,0,0.2362,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-4,39539.0,7,3.9190,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-5,40507.0,0,0.0062,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-6,40507.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-7,39539.0,5,2.7996,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-8,40507.0,0,0.0833,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-9,40507.0,0,0.0003,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-10,40507.0,0,0.0002,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-12,40507.0,3,1.5825,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-13,40507.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-14,40507.0,0,0.0002,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-15,40507.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-16,40507.0,0,0.1624,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,11-17,40507.0,0,0.3912,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-1,40507.0,0,0.0053,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-2,39471.55257446351,7,3.8646,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-3,39539.0,2,1.2742,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-4,39539.0,2,1.4078,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-5,39539.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-6,39539.0,0,0.0012,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-7,39539.0,1,0.5908,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-8,39539.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-9,39539.0,0,0.0002,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-10,39539.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-11,39539.0,1,0.5532,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-13,39539.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-14,39539.0,0,0.0003,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-15,39539.0,0,0.0061,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-16,39539.0,2,1.1897,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,12-17,39539.0,0,0.0008,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-1,39471.0,70,35.1754,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-2,39471.0,7,3.7883,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-3,39471.0,20,10.3876,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-4,39471.0,11,5.8600,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-5,39471.0,72,36.2363,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-6,39471.0,24,12.3556,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-7,39539.0,0,0.0941,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-8,39539.0,2,1.3179,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-9,39471.0,43,21.9939,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-10,39471.0,43,21.9414,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-11,39539.0,1,0.8871,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-12,39539.0,2,1.0165,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-14,39471.0,32,16.3439,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-15,39471.0,6,3.0509,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-16,39471.0,5,2.7287,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,13-17,39539.0,0,0.3858,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-1,39471.0,16,8.3935,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-2,39471.0,10,5.2252,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-3,39471.0,43,21.5560,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-4,39471.0,7,3.5868,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-5,39471.0,3,1.8074,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-6,39471.0,73,36.8568,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-7,39539.0,0,0.0842,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-8,39539.0,0,0.0509,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-9,39471.0,37,18.8047,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-10,39471.0,40,20.1747,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-11,39539.0,0,0.4336,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-12,39471.0,3,1.5608,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-13,39471.0,2,1.0079,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-15,39471.0,21,10.7759,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-16,39471.0,16,8.1793,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,14-17,39471.0,0,0.0262,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-1,39471.0,0,0.0251,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-2,39471.0,1,0.5378,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-3,39471.0,8,4.0579,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-4,39471.0,0,0.0688,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-5,39471.0,0,0.0022,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-6,39471.0,7,3.6891,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-7,39471.0,0,0.0055,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-8,39471.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-9,39471.0,0,0.0783,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-10,39471.0,0,0.0974,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-11,39471.0,0,0.0082,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-12,39471.0,0,0.3436,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-13,39471.0,0,0.0009,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-14,39471.0,0,0.3966,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-16,39471.0,12,6.4202,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,15-17,39471.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-1,39471.0,0,0.0173,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-2,39471.0,10,5.4049,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-3,39471.0,12,6.1949,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-4,39471.0,1,0.8659,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-5,39471.0,0,0.0016,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-6,39471.0,0,0.2131,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-7,39471.0,0,0.3495,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-8,39471.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-9,39471.0,0,0.0143,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-10,39471.0,0,0.0141,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-11,39471.0,0,0.2344,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-12,39471.0,11,5.7037,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-13,39471.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-14,39471.0,0,0.0310,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-15,39471.0,1,0.9613,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,16-17,39471.0,0,0.0005,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-1,39471.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-2,39471.0,0,0.0006,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-3,39471.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-4,39471.0,0,0.0746,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-5,39471.0,0,0.0029,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-6,39471.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-7,39471.0,0,0.0045,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-8,39471.0,0,0.4575,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-9,39471.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-10,39471.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-11,39471.0,0,0.1355,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-12,39471.0,0,0.0002,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-13,39471.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-14,39471.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-15,39471.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,17-16,39471.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:500
Test 7,18,1-2,39471.0,32,32.7179,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-3,39471.0,40,40.9050,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-4,39471.0,43,43.3683,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-5,39471.0,57,57.9719,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-6,39471.0,26,26.6680,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-7,41243.94827338154,13,13.4190,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-8,39539.0,24,24.3338,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-9,39471.0,37,37.4118,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-10,39471.0,28,28.9419,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-11,39539.0,25,25.2350,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-12,39539.0,24,24.2651,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-13,39539.0,23,23.0839,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-14,39471.0,30,30.4272,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-15,40507.0,20,20.4615,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-16,39471.0,26,26.0693,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,1-17,40507.0,18,18.3272,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-1,42813.05689628758,4,4.4406,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-3,40507.0,21,21.2775,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-4,39539.0,25,25.9414,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-5,43564.0,3,3.1193,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-6,42813.05689628758,4,4.8624,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-7,40809.8995908293,15,15.3961,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-8,43279.243009419566,4,4.3191,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-9,43564.63083785664,2,2.9514,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-10,44294.78053966753,2,2.5618,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-11,40507.0,19,19.7202,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-12,39471.0,26,26.4788,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-13,44294.78053966753,1,1.0902,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-14,43564.63083785664,3,3.1076,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-15,41655.749440700856,5,5.2160,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-16,39539.0,22,22.1007,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,2-17,42813.05689628758,4,4.9892,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-1,41252.0,12,12.6341,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-2,39471.0,43,43.9804,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-4,39471.0,29,30.0244,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-5,41655.749440700856,6,6.8073,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-6,40507.0,18,18.8451,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-7,40889.287428159565,13,13.6154,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-8,41655.749440700856,5,5.2326,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-9,41655.0,10,10.1110,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-10,41655.0,9,9.0678,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-11,40507.0,19,19.8972,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-12,39471.0,30,30.9261,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-13,43564.63083785664,3,3.1487,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-14,40889.287428159565,13,13.7799,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-15,40507.0,21,21.1722,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-16,39471.0,47,47.6866,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,3-17,41655.749440700856,5,5.4788,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-1,41655.749440700856,5,5.8643,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-2,39471.0,27,28.0001,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-3,40507.566733091444,17,17.2906,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-5,41655.749440700856,5,5.3606,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-6,42813.05689628758,3,3.3950,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-7,40507.0,17,17.6575,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-8,41655.0,8,8.3772,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-9,42813.05689628758,3,3.1340,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-10,43564.63083785664,2,2.3925,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-11,39471.0,30,30.5079,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-12,39539.0,22,22.3906,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-13,44294.0,0,0.2695,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-14,43564.63083785664,2,2.5748,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-15,42813.05689628758,3,3.5128,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-16,40889.0,13,13.5088,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,4-17,41243.94827338154,11,11.9684,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-1,39471.0,40,40.4394,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-2,40507.0,20,20.9956,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-3,39539.0,21,21.2059,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-4,39471.0,29,29.8732,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-6,41252.0,9,9.9428,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-7,41655.0,4,4.7709,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-8,39471.0,39,39.8017,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-9,40507.0,17,17.5517,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-10,40809.8995908293,12,12.5318,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-11,39539.0,18,18.2571,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-12,40889.0,10,10.6563,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-13,40507.0,14,14.6019,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-14,40809.8995908293,11,11.4261,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-15,41655.0,3,3.9299,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-16,40889.287428159565,9,9.0941,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,5-17,39539.0,20,20.9153,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-1,40809.8995908293,11,11.6854,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-2,40507.0,17,17.2920,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-3,39471.0,31,31.1739,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-4,40809.8995908293,10,10.2153,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-5,41655.0,3,3.0207,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-7,41655.0,0,0.8829,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-8,41655.0,0,0.1392,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-9,39539.0,16,16.0867,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-10,39539.0,17,17.3490,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-11,41655.0,2,2.7649,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-12,40507.56673309145,9,9.9951,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-13,41655.0,2,2.0941,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-14,39471.0,25,25.4171,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-15,39471.0,42,43.0307,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-16,39471.0,21,21.1741,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,6-17,41655.0,0,0.0995,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-1,41655.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-2,41655.0,0,0.4935,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-3,41655.0,0,0.0322,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-4,41655.0,0,0.5929,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-5,41655.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-6,41655.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-8,41655.0,0,0.0008,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-9,41655.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-10,41655.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-11,41655.0,2,2.7458,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-12,41655.0,1,1.6385,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-13,41655.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-14,41655.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-15,41655.0,0,0.0001,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-16,41655.0,0,0.1237,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,7-17,41655.0,0,0.0154,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-1,41655.0,0,0.1109,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-2,41655.0,0,0.1927,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-3,41655.0,0,0.1637,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-4,41252.2962280398,2,2.8792,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-5,41655.0,1,1.5074,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-6,41655.0,0,0.0003,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-7,41655.0,0,0.0881,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-9,41655.0,0,0.0165,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-10,41655.0,0,0.0014,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-11,41252.2962280398,2,2.2844,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-12,41655.0,0,0.0762,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-13,41655.0,0,0.0005,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-14,41655.0,0,0.0016,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-15,41655.0,0,0.0000,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-16,41655.0,0,0.0068,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,8-17,39539.0,11,11.4936,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-1,39471.0,28,28.2192,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-2,39471.0,15,15.9834,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-3,39471.0,36,36.5685,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-4,39471.0,15,15.5063,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-5,39471.0,14,14.4890,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-6,39471.0,27,27.9168,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-7,40889.287428159565,1,1.4364,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-8,40809.8995908293,2,2.1580,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-10,39471.0,36,36.9362,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-11,40507.0,4,4.2463,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-12,39539.0,8,8.2421,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-13,39539.0,8,8.7071,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-14,39471.0,43,43.0635,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-15,39471.0,12,12.8698,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-16,39471.0,12,12.3546,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,9-17,40809.0,0,0.9204,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-1,39471.0,17,17.8829,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-2,39471.55257446351,9,9.0553,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-3,39471.0,24,24.8254,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-4,39539.0,8,8.7357,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-5,39471.55257446351,8,8.0693,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-6,39471.0,35,35.5108,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-7,40507.0,0,0.3225,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-8,40507.0,0,0.5521,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-9,39471.0,40,41.0066,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-11,40507.0,1,1.8799,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-12,39539.0,3,3.8269,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-13,39539.0,6,6.1519,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-14,39471.0,45,45.4165,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-15,39471.0,12,12.1595,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-16,39471.0,8,8.2751,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,10-17,40507.0,0,0.2432,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,11-1,40507.0,0,0.0076,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,11-2,40507.0,1,1.7784,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,11-3,40507.0,0,0.2565,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,11-4,39539.0,3,3.4546,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,11-5,40507.0,0,0.0066,Cluster multithread sync_iter:1500 sync_times:1000
Test 7,18,11-6,40507.0,0,0.0002,Cluster multithread sync_iter:1500 sync_times:1000
